age,vintage,bottled,avp,size,price,name,bottling,bottler,loc/type,country,name_1,name_2
45.0,1971.0,2016.0,38.30%,700,358.53000000000014,Glenfarclas The Hielanman (175th Anniversary),"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Glenfarclas,Glenfarclas The
21.0,1995.0,2016.0,53.80%,700,123.21,Tobermory Authentic Collection,"Cadenhead, Islands Single Malt",Cadenhead,Islands,UK,Tobermory,Tobermory Authentic
11.0,1995.0,2006.0,43.00%,700,48.84,Tobermory,"Northern Distillers, Islands Single Malt",Northern Distillers,Islands,UK,Tobermory,Tobermory
15.0,1996.0,2011.0,50.00%,700,68.82000000000001,Tobermory The Old Malt Cask,"Douglas Laing, Islands Single Malt",Douglas Laing,Islands,UK,Tobermory,Tobermory The
,1964.0,,40.00%,50,41.07,Tomatin Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Tomatin,Tomatin Connoisseurs
21.0,1968.0,1989.0,40.00%,750,303.0300000000001,Tomatin,"Antica Casa Marchesi Spinola, Highlands Single Malt",Antica Casa Marchesi Spinola,Highlands,UK,Tomatin,Tomatin
15.0,2002.0,2017.0,55.50%,700,177.60000000000005,Tomatin Distillery Exclusive,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tomatin,Tomatin Distillery
7.0,2006.0,2013.0,59.80%,700,55.50000000000001,Tomatin The Way of Spirits,"Whiskybroker.co.uk, Highlands Single Malt",Whiskybroker.co.uk,Highlands,UK,Tomatin,Tomatin The
36.0,1977.0,2015.0,46.00%,700,955.71,Tomatin Rare Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tomatin,Tomatin Rare
,1989.0,,46.00%,700,78.81,Tomintoul,"The Collection of Whiskies, Speyside Single Malt",The Collection of Whiskies,Speyside,UK,Tomintoul,Tomintoul
25.0,1988.0,2013.0,64.20%,700,106.56,Tormore Single Malts of Scotland,"Speciality Drinks, Speyside Single Malt",Speciality Drinks,Speyside,UK,Tormore,Tormore Single
42.0,1965.0,2007.0,41.80%,700,871.35,Tullibardine Cask Strength,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tullibardine,Tullibardine Cask
40.0,1966.0,2006.0,49.80%,700,729.2700000000003,Tullibardine,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tullibardine,Tullibardine
40.0,1966.0,2006.0,48.00%,700,953.49,Tullibardine World Cup (Limited Edition),"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tullibardine,Tullibardine World
19.0,1986.0,2005.0,54.90%,700,268.62,Tullibardine Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tullibardine,Tullibardine Single
17.0,1987.0,2004.0,43.00%,700,124.32,Tullibardine Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tullibardine,Tullibardine Single
14.0,1992.0,2006.0,46.00%,700,62.16,Tullibardine,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Tullibardine,Tullibardine
3.0,2014.0,2017.0,55.60%,700,136.53,Wolfburn Single Cask (Viking Line),"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Wolfburn,Wolfburn Single
3.0,2013.0,2016.0,46.00%,700,48.84,Wolfburn Aurora,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Wolfburn,Wolfburn Aurora
11.0,1991.0,2002.0,60.00%,700,794.7600000000001,Yamazaki Single Cask,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Yamazaki,Yamazaki Single
15.0,1993.0,2008.0,62.00%,700,823.6200000000001,Yamazaki Heavily Peated,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Yamazaki,Yamazaki Heavily
,1993.0,,53.00%,700,972.36,Yamazaki 150th Anniversary,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Yamazaki,Yamazaki 150th
,1994.0,,56.00%,700,1209.9,Yamazaki Suntory Vintage Malt,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Yamazaki,Yamazaki Suntory
10.0,1995.0,2005.0,56.00%,700,2549.67,Yamazaki Suntory Vintage Malt,"Original Bottling, Japan Single Malt",Original Bottling,Japan,JP,Yamazaki,Yamazaki Suntory
17.0,1969.0,1986.0,40.00%,750,255.3,Aberfeldy Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Aberfeldy,Aberfeldy Connoisseurs
19.0,1975.0,1994.0,56.40%,700,335.22,Aberfeldy 60.10,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,Aberfeldy,Aberfeldy 60.10
22.0,1978.0,2000.0,40.00%,700,129.87,Aberfeldy Connoisseurs Choice,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Aberfeldy,Aberfeldy Connoisseurs
,1978.0,,43.00%,50,24.42,Aberfeldy,"Signatory Vintage, Highlands Single Malt",Signatory Vintage,Highlands,UK,Aberfeldy,Aberfeldy
18.0,1991.0,2009.0,59.60%,700,290.82000000000005,Aberfeldy Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Aberfeldy,Aberfeldy Single
27.0,1963.0,1990.0,55.20%,50,25.53,Aberlour,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Aberlour,Aberlour
19.0,1970.0,1989.0,46.00%,50,17.76,Aberlour,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Aberlour,Aberlour
22.0,1989.0,2011.0,49.80%,700,91.02,Aberlour Scott´s Selection,"Robert Scott & Co, Speyside Single Malt",Robert Scott & Co,Speyside,UK,Aberlour,Aberlour Scott´s
10.0,1990.0,2000.0,43.00%,750,88.80000000000004,Aberlour Sherry Cask,"Blackadder, Speyside Single Malt",Blackadder,Speyside,UK,Aberlour,Aberlour Sherry
20.0,1996.0,2016.0,56.00%,700,109.89,Aberlour Single Cask,"The Whiskyfind, Speyside Single Malt",The Whiskyfind,Speyside,UK,Aberlour,Aberlour Single
17.0,1997.0,2014.0,50.20%,500,115.44,Aberlour Reserve Collection (Cask Strength),"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Aberlour,Aberlour Reserve
9.0,1980.0,1989.0,59.40%,700,88.80000000000004,Allt-a-Bhainne Authentic Collection,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Allt-a-Bhainne,Allt-a-Bhainne Authentic
14.0,1999.0,2013.0,46.00%,700,78.81,An Cnoc,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,An,An Cnoc
15.0,1963.0,1978.0,45.71%,750,1646.13,Ardbeg,"Cadenhead, Islay Single Malt",Cadenhead,Islay,UK,Ardbeg,Ardbeg
15.0,1973.0,1988.0,53.40%,750,1386.39,Ardbeg,"Sestante, Islay Single Malt",Sestante,Islay,UK,Ardbeg,Ardbeg
,1974.0,,40.00%,50,53.28,Ardbeg Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt",Gordon & MacPhail,Islay,UK,Ardbeg,Ardbeg Connoisseurs
17.0,1974.0,1991.0,43.00%,50,68.82000000000001,Ardbeg,"Signatory Vintage, Islay Single Malt",Signatory Vintage,Islay,UK,Ardbeg,Ardbeg
26.0,1974.0,2000.0,46.00%,700,603.84,Ardbeg First Bottling,"Silver Seal, Islay Single Malt",Silver Seal,Islay,UK,Ardbeg,Ardbeg First
32.0,1974.0,2006.0,52.50%,700,2820.51,Ardbeg Single Cask,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Ardbeg,Ardbeg Single
15.0,1975.0,1990.0,46.00%,50,42.18000000000001,Ardbeg,"Cadenhead, Islay Single Malt",Cadenhead,Islay,UK,Ardbeg,Ardbeg
,1976.0,,40.00%,50,35.52,Ardbeg Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt",Gordon & MacPhail,Islay,UK,Ardbeg,Ardbeg Connoisseurs
25.0,1976.0,2001.0,50.00%,700,768.1200000000001,Ardbeg First Bottling,"Silver Seal, Islay Single Malt",Silver Seal,Islay,UK,Ardbeg,Ardbeg First
21.0,1978.0,1999.0,43.00%,700,481.74000000000007,Ardbeg,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Ardbeg,Ardbeg
15.0,1991.0,2006.0,50.00%,700,145.41000000000003,Ardbeg The Old Malt Cask,"Douglas Laing, Islay Single Malt",Douglas Laing,Islay,UK,Ardbeg,Ardbeg The
12.0,1974.0,1986.0,46.00%,700,355.20000000000016,Ardbeg,"Silver Seal, Islay Single Malt",Silver Seal,Islay,UK,Ardbeg,Ardbeg
10.0,1993.0,2003.0,50.00%,700,162.06,Ardbeg The Old Malt Cask,"Douglas Laing, Islay Single Malt",Douglas Laing,Islay,UK,Ardbeg,Ardbeg The
11.0,1993.0,2004.0,40.00%,700,239.76,Ardbeg Connoisseurs Choice,"Gordon & MacPhail, Islay Single Malt",Gordon & MacPhail,Islay,UK,Ardbeg,Ardbeg Connoisseurs
22.0,1993.0,2015.0,52.80%,700,219.78000000000003,Ardbeg,"Hart Brothers, Islay Single Malt",Hart Brothers,Islay,UK,Ardbeg,Ardbeg
23.0,1994.0,2017.0,56.00%,700,359.64000000000016,Ardbeg Single Cask,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Ardbeg,Ardbeg Single
17.0,1998.0,2015.0,56.90%,700,279.72,Ardbeg,"Malts of Scotland, Islay Single Malt",Malts of Scotland,Islay,UK,Ardbeg,Ardbeg
16.0,1998.0,2014.0,56.30%,700,222.00000000000003,Ardbeg,"Malts of Scotland, Islay Single Malt",Malts of Scotland,Islay,UK,Ardbeg,Ardbeg
17.0,1998.0,2015.0,58.90%,700,222.00000000000003,Ardbeg Dunes An Oir,"Malts of Scotland, Islay Single Malt",Malts of Scotland,Islay,UK,Ardbeg,Ardbeg Dunes
16.0,2000.0,2016.0,54.80%,700,261.96000000000004,Ardbeg,"Malts of Scotland, Islay Single Malt",Malts of Scotland,Islay,UK,Ardbeg,Ardbeg
8.0,2007.0,2015.0,60.90%,700,278.61,Ardbeg 33.134,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society,Islay,UK,Ardbeg,Ardbeg 33.134
17.0,1991.0,2008.0,43.00%,700,64.38000000000001,Ardmore Reserve,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Ardmore,Ardmore Reserve
10.0,2004.0,2014.0,61.10%,700,102.12,Ardmore 66.73,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,Ardmore,Ardmore 66.73
11.0,1999.0,2010.0,54.60%,700,112.11,Arran 15th Anniversary Bottling,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran 15th
5.0,1996.0,2001.0,56.70%,750,123.21,Arran Single Cask,"Blackadder, Islands Single Malt",Blackadder,Islands,UK,Arran,Arran Single
9.0,1996.0,2005.0,46.00%,700,64.38000000000001,Arran Vintage Collection,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Vintage
16.0,1998.0,2014.0,54.30%,700,87.69000000000004,Arran Sherry Cask,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Sherry
15.0,1999.0,2014.0,53.80%,700,120.99,Arran 121.83,"Scotch Malt Whisky Society, Islands Single Malt",Scotch Malt Whisky Society,Islands,UK,Arran,Arran 121.83
14.0,2002.0,2016.0,54.70%,700,106.56,Arran Sherry Cask (Taiwan Exclusive),"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Sherry
10.0,1995.0,2005.0,46.00%,700,184.26,Arran Anniversary,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Anniversary
8.0,2004.0,2012.0,46.00%,700,63.27,Arran Machrie Moor (3rd Edition),"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Machrie
11.0,2000.0,2011.0,54.90%,700,109.89,Arran Sleeping Warrior,"Original Bottling, Islands Single Malt",Original Bottling,Islands,UK,Arran,Arran Sleeping
9.0,2008.0,2017.0,59.90%,200,113.22,Auchentoshan Distillery Cask,"Original Bottling, Lowlands Single Malt",Original Bottling,Lowlands,UK,Auchentoshan,Auchentoshan Distillery
28.0,1974.0,2002.0,56.80%,700,307.47,Auchroisk Rare Malts,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Auchroisk,Auchroisk Rare
12.0,1978.0,1990.0,59.30%,50,15.54,Auchroisk,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Auchroisk,Auchroisk
16.0,1989.0,2005.0,63.90%,700,103.23,Auchroisk Scott´s Selection,"Robert Scott & Co, Speyside Single Malt",Robert Scott & Co,Speyside,UK,Auchroisk,Auchroisk Scott´s
21.0,1991.0,2012.0,47.40%,700,103.23,Auchroisk,"The Wine Society, Speyside Single Malt",The Wine Society,Speyside,UK,Auchroisk,Auchroisk
16.0,1981.0,1997.0,63.00%,700,569.4300000000002,Aultmore Centenary Edition,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Aultmore,Aultmore Centenary
30.0,1986.0,2016.0,56.90%,700,334.11,Aultmore,"Gleann Mór, Speyside Single Malt",Gleann Mór,Speyside,UK,Aultmore,Aultmore
17.0,1969.0,1986.0,40.00%,750,384.06000000000006,Balblair (Pinerolo),"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Balblair,Balblair (Pinerolo)
21.0,1973.0,1994.0,40.00%,700,280.83000000000004,Balblair,"Gordon & MacPhail, Highlands Single Malt",Gordon & MacPhail,Highlands,UK,Balblair,Balblair
26.0,1979.0,2005.0,46.00%,700,178.71,Balblair,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Balblair,Balblair
12.0,2003.0,2015.0,46.00%,700,72.15,Balblair 1st Release,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Balblair,Balblair 1st
11.0,2005.0,2016.0,57.60%,700,92.13,Balblair 70.15,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,Balblair,Balblair 70.15
10.0,2006.0,2016.0,57.90%,700,69.93,Balblair 70.18,"Scotch Malt Whisky Society, Highlands Single Malt",Scotch Malt Whisky Society,Highlands,UK,Balblair,Balblair 70.18
19.0,1973.0,1992.0,40.00%,700,286.38000000000005,Balmenach Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Balmenach,Balmenach Connoisseurs
21.0,1978.0,1999.0,61.70%,700,148.74,Balmenach Chieftain´s Choice,"Ian Macleod, Speyside Single Malt",Ian Macleod,Speyside,UK,Balmenach,Balmenach Chieftain´s
25.0,1989.0,2014.0,48.60%,700,134.31,Balmenach,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Balmenach,Balmenach
11.0,2005.0,2016.0,57.90%,700,75.48,Balmenach 48.89,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society,Speyside,UK,Balmenach,Balmenach 48.89
21.0,1973.0,1994.0,52.80%,700,438.45000000000016,Balvenie,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Balvenie,Balvenie
15.0,1977.0,1992.0,50.40%,700,388.50000000000006,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Balvenie,Balvenie Single
15.0,1983.0,1998.0,50.40%,700,169.83,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Balvenie,Balvenie Single
15.0,1989.0,2004.0,47.80%,700,152.07000000000005,Balvenie Single Barrel,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Balvenie,Balvenie Single
20.0,1974.0,1994.0,40.00%,750,374.07000000000005,Banff Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Banff,Banff Connoisseurs
21.0,1980.0,2001.0,43.00%,700,359.64000000000016,Banff,"Signatory Vintage, Speyside Single Malt",Signatory Vintage,Speyside,UK,Banff,Banff
13.0,1977.0,1990.0,62.00%,50,21.090000000000003,Ben Nevis,"Cadenhead, Highlands Single Malt",Cadenhead,Highlands,UK,Ben,Ben Nevis
19.0,1996.0,2015.0,57.80%,700,133.20000000000002,Ben Nevis,"Bad Worishoten, Highlands Single Malt",Bad Worishoten,Highlands,UK,Ben,Ben Nevis
18.0,1996.0,2014.0,47.20%,700,279.72,Ben Nevis Single Cask,"Original Bottling, Highlands Single Malt",Original Bottling,Highlands,UK,Ben,Ben Nevis
38.0,1976.0,2014.0,48.80%,700,596.07,BenRiach Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,BenRiach,BenRiach Single
18.0,1995.0,2013.0,52.90%,700,117.66,BenRiach Single Cask,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,BenRiach,BenRiach Single
15.0,1999.0,2014.0,56.10%,700,103.23,BenRiach Single Cask (Sherry Finish),"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,BenRiach,BenRiach Single
18.0,1971.0,1989.0,55.30%,50,18.87,Benrinnes,"Cadenhead, Speyside Single Malt",Cadenhead,Speyside,UK,Benrinnes,Benrinnes
14.0,1974.0,1988.0,56.70%,750,290.82000000000005,Benrinnes 36.5,"Scotch Malt Whisky Society, Speyside Single Malt",Scotch Malt Whisky Society,Speyside,UK,Benrinnes,Benrinnes 36.5
34.0,1976.0,2010.0,43.00%,700,268.62,Benrinnes Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Benrinnes,Benrinnes Connoisseurs
17.0,1978.0,1995.0,40.00%,50,12.21,Benrinnes,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Benrinnes,Benrinnes
,1970.0,,40.00%,750,223.11,Benromach Connoisseurs Choice,"Gordon & MacPhail, Speyside Single Malt",Gordon & MacPhail,Speyside,UK,Benromach,Benromach Connoisseurs
19.0,1978.0,1997.0,63.80%,700,239.76,Benromach Rare Malts,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Benromach,Benromach Rare
10.0,2003.0,2013.0,58.20%,700,77.7,Benromach Cask Strength,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Benromach,Benromach Cask
,2007.0,,45.00%,700,56.61000000000001,Benromach Hermitage,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Benromach,Benromach Hermitage
15.0,1967.0,1982.0,40.00%,750,372.96,Bladnoch Connoisseurs Choice (Pinerolo),"Gordon & MacPhail, Lowlands Single Malt",Gordon & MacPhail,Lowlands,UK,Bladnoch,Bladnoch Connoisseurs
20.0,1992.0,2012.0,55.00%,700,164.28,Bladnoch Single Cask,"Original Bottling, Lowlands Single Malt",Original Bottling,Lowlands,UK,Bladnoch,Bladnoch Single
23.0,1966.0,1989.0,46.00%,750,610.5,Blair Athol,"Cadenhead, Highlands Single Malt",Cadenhead,Highlands,UK,Blair,Blair Athol
23.0,1966.0,1989.0,57.10%,50,24.42,Blair Athol,"Cadenhead, Highlands Single Malt",Cadenhead,Highlands,UK,Blair,Blair Athol
16.0,1967.0,1983.0,46.00%,750,747.0300000000003,Blair Athol Duthie for Corti,"R. W. Duthie & Co., Highlands Single Malt",R. W. Duthie & Co.,Highlands,UK,Blair,Blair Athol
25.0,1988.0,2013.0,59.60%,700,177.60000000000005,Blair Athol,"Signatory Vintage, Highlands Single Malt",Signatory Vintage,Highlands,UK,Blair,Blair Athol
15.0,1997.0,2012.0,55.40%,700,224.22000000000003,Bowmore (Feis Ile 2012),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore (Feis
42.0,1965.0,2007.0,43.60%,700,9131.97,Bowmore Premier Range,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore Premier
25.0,1968.0,1993.0,43.00%,700,1259.85,Bowmore (1990s),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore (1990s)
18.0,1971.0,1989.0,57.30%,750,2634.03,Bowmore,"Sestante, Islay Single Malt",Sestante,Islay,UK,Bowmore,Bowmore
11.0,1979.0,1990.0,58.40%,50,54.39000000000001,Bowmore,"Cadenhead, Islay Single Malt",Cadenhead,Islay,UK,Bowmore,Bowmore
21.0,1982.0,2003.0,58.80%,700,208.68,Bowmore,"Duncan Taylor, Islay Single Malt",Duncan Taylor,Islay,UK,Bowmore,Bowmore
28.0,1983.0,2011.0,55.60%,700,1363.0800000000004,Bowmore (Feis Ile 2011),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore (Feis
26.0,1985.0,2011.0,52.30%,700,862.47,Bowmore (Feis Ile 2012),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore (Feis
16.0,1985.0,2001.0,50.00%,700,267.51000000000005,Bowmore,"Silver Seal, Islay Single Malt",Silver Seal,Islay,UK,Bowmore,Bowmore
26.0,1988.0,2014.0,48.30%,700,920.19,Bowmore (Feis Ile 2015),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore (Feis
16.0,1989.0,2005.0,51.80%,700,175.38000000000005,Bowmore Limited Edition,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore Limited
23.0,1989.0,2012.0,50.80%,700,352.98,Bowmore Port Cask,"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore Port
25.0,1990.0,2015.0,55.70%,700,931.29,Bowmore Cask Finish (Feis Ile 2016),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore Cask
20.0,1996.0,2016.0,55.50%,700,175.38000000000005,Bowmore 3.302,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society,Islay,UK,Bowmore,Bowmore 3.302
14.0,1997.0,2011.0,57.70%,700,133.20000000000002,Bowmore 3.193,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society,Islay,UK,Bowmore,Bowmore 3.193
17.0,1997.0,2014.0,57.20%,700,190.92,Bowmore 3.237,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society,Islay,UK,Bowmore,Bowmore 3.237
17.0,1997.0,2014.0,56.90%,700,149.85000000000005,Bowmore 3.245,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society,Islay,UK,Bowmore,Bowmore 3.245
15.0,1998.0,2013.0,57.10%,700,212.01,Bowmore Hand Filled (5th Edition),"Original Bottling, Islay Single Malt",Original Bottling,Islay,UK,Bowmore,Bowmore Hand
17.0,1998.0,2015.0,57.90%,700,135.42000000000002,Bowmore 3.271,"Scotch Malt Whisky Society, Islay Single Malt",Scotch Malt Whisky Society,Islay,UK,Bowmore,Bowmore 3.271
,2001.0,,53.40%,700,144.3,Bowmore Rabbit Franky,"Jumping Jack Productions, Islay Single Malt",Jumping Jack Productions,Islay,UK,Bowmore,Bowmore Rabbit
16.0,2000.0,2016.0,54.70%,700,149.85000000000005,Braeval Reserve  Collection,"Original Bottling, Speyside Single Malt",Original Bottling,Speyside,UK,Braeval,Braeval Reserve
29.0,1971.0,2000.0,50.00%,700,2428.6800000000007,Brora The Old Malt Cask,"Douglas Laing, Highlands Single Malt",Douglas Laing,Highlands,UK,Brora,Brora The
25.0,1975.0,2000.0,43.00%,700,536.13,Brora McGibbon´s Provenance,"Douglas McGibbon, Highlands Single Malt",Douglas McGibbon,Highlands,UK,Brora,Brora McGibbon´s
