,row,Maker,distilled,age in cast,ABV,Blended,Bourbon,Flavored,Other,Rye,Scotch,single blended grain,single blended malt,world,review score,price,style,country,temperature,precipitation,Unnamed: 0,Temperature,Precipitation
4281,5438.0,Telsington,,5 year old,43.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,92.0,Liechtenstein,LI,,,,,
4282,5268.0,New Zealand,2011.0,,52.30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,192.0,New Zealand,NZ,,,,,
4283,5270.0,New Zealand,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,233.0,New Zealand,NZ,,,,,
4284,5316.0,New Zealand,,,44.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,64.0,New Zealand,NZ,,,,,
4285,5372.0,Thomson ,,18 year old,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,116.0,New Zealand,NZ,,,,,
4286,5436.0,New Zealand,,18 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,102.0,New Zealand,NZ,,,,,
4287,5476.0,New Zealand,,21 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,119.0,New Zealand,NZ,,,,,
4288,5482.0,Milford,,20 year old,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,100.0,New Zealand,NZ,,,,,
4289,5491.0,Thomson ,,10 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,71.0,New Zealand,NZ,,,,,
4290,5506.0,Thomson ,,17 year old,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,95.0,New Zealand,NZ,,,,,
4291,5513.0,Kaiapoi,,13 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,70.0,New Zealand,NZ,,,,,
4292,5364.0,Madoc,,,46.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,63.0,World Whisky,AR,,,,,
4293,5367.0,Kornog,2011.0,,57.80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,105.0,French Whisky,FR,,,,,
4294,5370.0,Bain's Cape Mountain,,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,22.0,South African Whisky,ZA,,,,,
4295,5459.0,Drayman,,,47.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,65.0,South African Whisky,ZA,,,,,
4296,5460.0,Three Ships,,10 year old,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,65.0,South African Whisky,ZA,,,,,
4297,5492.0,Drayman,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,52.0,South African Whisky,ZA,,,,,
4298,5374.0,Chichibu,2009.0,,54.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,152.0,Japanese,JP,,,86.0,11.465723333333335,136.82457499999998
4299,5496.0,Chichibu,2009.0,,54.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,152.0,Japanese,JP,,,86.0,11.465723333333335,136.82457499999998
4300,5376.0,Telsington,2012.0,,42.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,94.0,Liechtenstein,LI,,,,,
4301,5383.0,Italian Single Malt Red,,,40.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,47.0,Italian,IT,,,,,
4302,5500.0,Italian Single Malt White,,,40.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,80.0,40.0,Italian,IT,,,,,
4303,5394.0,Amrut,2008.0,,62.78%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,70.0,Indian Whisky,IN,,,,,
4304,5398.0,Millstone,2004.0,10 year old,58.60%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,125.0,Dutch,NL,,,,,
4305,5406.0,Chichibu,2013.0,,53.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,235.0,Japanese,JP,,,90.0,11.491659166666665,141.805125
4306,5419.0,Komagatake,2011.0,,57.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,161.0,Japanese,JP,,,88.0,11.318910833333335,145.12125
4307,5421.0,Flóki,,,47.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,61.0,Icelandic Whisky and Malt Spirit,IS,,,,,
4308,5440.0,Hanyu,2000.0,,57.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,88.0,Japanese,JP,,,77.0,11.375715833333333,127.573625
4309,5479.0,Hanyu,2000.0,,59.40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,94.0,Japanese,JP,,,77.0,11.375715833333333,127.573625
4310,5447.0,Milford,1991.0,10 year old,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,40.0,New Zealand,NZ,,,,,
4311,5450.0,Amrut,2007.0,,61.90%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,60.0,Indian Whisky,IN,,,,,
4312,5474.0,Chichibu,2008.0,,61.80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,144.0,Japanese,JP,,,85.0,11.4151775,123.80634166666668
4313,5499.0,Hanyu,1990.0,,53.80%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,146.0,Japanese,JP,,,67.0,11.935230833333335,143.54286666666667
4314,5501.0,Stauning,2013.0,,51.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,91.0,Danish,DK,,,,,
4315,5522.0,K5 Premium Spirit,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,50.0,Bhutanese Whisky,BT,,,,,
4316,5533.0,Willett,1984.0,22 year old,68.35%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,175.0,Rye Whiskey,US,,,14.0,6.770079999999999,55.44433333333333
4317,5534.0,Sazerac,2012.0,18 year old,45.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,70.0,Rye Whiskey,US,,,42.0,8.173909166666666,52.15591666666668
4318,6407.0,Four Roses,2012.0,,55.70%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,90.0,Bourbon/Tennessee,US,,,42.0,8.173909166666666,52.15591666666668
4319,6453.0,Eagle Rare,2012.0,17 year old,45.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,70.0,Bourbon/Tennessee,US,,,42.0,8.173909166666666,52.15591666666668
4320,6483.0,Four Roses,2012.0,,54.30%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,95.0,Bourbon/Tennessee,US,,,42.0,8.173909166666666,52.15591666666668
4321,6695.0,Angel's Envy,2012.0,,61.85%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,150.0,Bourbon/Tennessee,US,,,42.0,8.173909166666666,52.15591666666668
4322,6857.0,Old Forester,2012.0,,48.50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,50.0,Bourbon/Tennessee,US,,,42.0,8.173909166666666,52.15591666666668
4323,7879.0,Garrison Brothers,2012.0,,47.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,70.0,Craft Whiskey,US,,,42.0,8.173909166666666,52.15591666666668
4324,5538.0,Sazerac,2005.0,18 year old,45.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,50.0,Rye Whiskey,US,,,35.0,7.931033333333333,54.7526
4325,6481.0,Evan Williams,2005.0,,43.30%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,29.0,Bourbon/Tennessee,US,,,35.0,7.931033333333333,54.7526
4326,5551.0,Thomas H. Handy,2018.0,6 year old,64.40%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,99.0,Rye Whiskey,US,,,,,
4327,5558.0,Michter,2018.0,10 year old,46.40%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,160.0,Rye Whiskey,US,,,,,
4328,5707.0,Barrell,2018.0,,59.65%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,Miscellaneous,US,,,,,
4329,6406.0,William Larue Weller,2018.0,12 year old,62.85%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,99.0,Bourbon/Tennessee,US,,,,,
4330,6433.0,George T. Stagg,2018.0,15 year old,62.45%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,99.0,Bourbon/Tennessee,US,,,,,
4331,6461.0,Michter,2018.0,20 year old,57.10%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,700.0,Bourbon/Tennessee,US,,,,,
4332,6507.0,Booker,2018.0,,64.40%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,75.0,Bourbon/Tennessee,US,,,,,
4333,6508.0,Booker,2018.0,,63.35%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,70.0,Bourbon/Tennessee,US,,,,,
4334,6525.0,Eagle Rare,2018.0,17 year old,50.50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,99.0,Bourbon/Tennessee,US,,,,,
4335,6542.0,Sazerac,2018.0,18 year old,45.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,99.0,Bourbon/Tennessee,US,,,,,
4336,6550.0,Booker,2018.0,,63.70%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,70.0,Bourbon/Tennessee,US,,,,,
4337,6551.0,Booker,2018.0,,64.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,75.0,Bourbon/Tennessee,US,,,,,
4338,6557.0,Rebel Yell,2018.0,10 year old,50.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,60.0,Bourbon/Tennessee,US,,,,,
4339,6586.0,Angel's Envy,2018.0,,62.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,200.0,Bourbon/Tennessee,US,,,,,
4340,6601.0,Yellowstone,2018.0,,50.50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,100.0,Bourbon/Tennessee,US,,,,,
4341,6625.0,Parker's Heritage,2018.0,,55.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,Bourbon/Tennessee,US,,,,,
4342,6707.0,Barrell,2018.0,,55.60%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,90.0,Bourbon/Tennessee,US,,,,,
4343,6809.0,"Davidson Reserve Four Grain Tennessee Straight (Batch 2018-002), 50%",2018.0,,50.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,45.0,Bourbon/Tennessee,US,,,,,
4344,6825.0,Michter,2018.0,,45.70%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,60.0,Bourbon/Tennessee,US,,,,,
4345,7461.0,Ironroot Hubris,2018.0,,58.90%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,55.0,Craft Whiskey,US,,,,,
4346,5561.0,Sazerac,2017.0,18 year old,45.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,90.0,Rye Whiskey,US,,,,,
4347,5582.0,Michter,2017.0,,55.50%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90.0,75.0,Rye Whiskey,US,,,,,
4348,5651.0,Thomas H. Handy,2017.0,,63.60%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,90.0,Rye Whiskey,US,,,,,
4349,6408.0,Four Roses,2017.0,,54.49%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,150.0,Bourbon/Tennessee,US,,,,,
4350,6423.0,William Larue Weller,2017.0,,64.10%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,90.0,Bourbon/Tennessee,US,,,,,
4351,6456.0,Four Roses,2017.0,,53.95%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,130.0,Bourbon/Tennessee,US,,,,,
4352,6460.0,George T. Stagg,2017.0,,64.60%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,90.0,Bourbon/Tennessee,US,,,,,
4353,6538.0,Parker's Heritage,2017.0,11 year old,66.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,130.0,Bourbon/Tennessee,US,,,,,
4354,6548.0,Booker,2017.0,,64.25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,70.0,Bourbon/Tennessee,US,,,,,
4355,6549.0,Booker,2017.0,,64.05%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,73.0,Bourbon/Tennessee,US,,,,,
4356,6635.0,Angel's Envy,2017.0,,62.25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,200.0,Bourbon/Tennessee,US,,,,,
4357,6653.0,Blade and Bow,2017.0,22 year old,46.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,200.0,Bourbon/Tennessee,US,,,,,
4358,6673.0,Woodford Reserve,2017.0,,45.20%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,100.0,Bourbon/Tennessee,US,,,,,
4359,6679.0,Eagle Rare,2017.0,17 year old,45.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,90.0,Bourbon/Tennessee,US,,,,,
4360,6689.0,Old Forester,2017.0,,48.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,80.0,Bourbon/Tennessee,US,,,,,
4361,6835.0,Booker,2017.0,,63.70%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,75.0,Bourbon/Tennessee,US,,,,,
4362,7638.0,Whiskey Del Bac,2017.0,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,60.0,Craft Whiskey,US,,,,,
4363,7714.0,Westland,2017.0,,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,150.0,Craft Whiskey,US,,,,,
4364,5713.0,High West,,,46.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,80.0,Miscellaneous,UT,,,,,
4365,5839.0,The Exclusive Malts,2002.0,13 year old,54.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,135.0,Irish,IE,,,170.0,17.594852103719802,4.118075422626801
4366,5954.0,The Exclusive Malts,2002.0,13 year old,54.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,130.0,Irish,IE,,,170.0,17.594852103719802,4.118075422626801
4367,5840.0,Jameson,2007.0,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,250.0,Irish,IE,,,175.0,18.615541565750505,3.5626494023904614
4368,5841.0,Jameson,2009.0,,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,250.0,Irish,IE,,,177.0,17.414084053738872,4.593441064638805
4369,5854.0,Dun Beghan,1992.0,14 year old,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,Irish,IE,,,160.0,16.815142825362877,3.2873748367436004
4370,5861.0,Exclusive Malts,2003.0,13 year old,54.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,125.0,Irish,IE,,,171.0,18.05150086323711,2.7812852800694925
4371,5896.0,Exclusive Malts,2003.0,13 year old,54.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,125.0,Irish Single Malt,IE,,,171.0,18.05150086323711,2.7812852800694925
4372,5976.0,Midleton,2003.0,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,110.0,Irish,IE,,,171.0,18.05150086323711,2.7812852800694925
4373,6003.0,That Boutique-y Whisky Company,2001.0,,56.60%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,84.0,Irish,IE,,,169.0,17.26043755777354,3.0878260869565466
4374,6017.0,Knappogue Castle,1995.0,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,34.0,Irish,IE,,,163.0,18.219760241810995,3.4097826086956693
4375,6039.0,Knappogue Castle,1994.0,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,34.0,Irish,IE,,,162.0,17.01888782245728,3.7558873720136696
4376,6043.0,The Irishman,2013.0,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,70.0,Irish,IE,,,181.0,17.23344401400415,3.2068083261058287
4377,6069.0,Greenore,1997.0,8 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,50.0,Irish,IE,,,165.0,18.273061428779755,3.317236899090525
4378,6098.0,Crown Royal,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,25.0,Flavored Whisky & Liqueurs,CA,,,,,
4379,6100.0,Sortilege,,7 year old,40.90%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,45.0,Flavored Whisky & Liqueurs,CA,,,,,
4380,6104.0,Canadian Club,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,26.0,Flavored Whisky & Liqueurs,CA,,,,,
4381,6109.0,Sortilege,,,30.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,28.0,Flavored Whisky & Liqueurs,CA,,,,,
4382,6110.0,Forty Creek,,,17.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,29.0,Flavored Whisky & Liqueurs,CA,,,,,
4383,6111.0,Tap 357,,,40.50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,30.0,Flavored Whisky & Liqueurs,CA,,,,,
4384,6117.0,Revel Stoke,,,45.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,17.0,Flavored Whisky & Liqueurs,CA,,,,,
4385,6118.0,Black Velvet,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,13.0,Flavored Whisky & Liqueurs,CA,,,,,
4386,6123.0,JP Wiser,,,43.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,28.0,Flavored Whisky & Liqueurs,CA,,,,,
4387,6124.0,JP Wiser,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,21.0,Flavored Whisky & Liqueurs,CA,,,,,
4388,6125.0,Peach Mist,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,10.0,Flavored Whisky & Liqueurs,CA,,,,,
4389,6128.0,White Owl,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,40.0,Flavored Whisky & Liqueurs,CA,,,,,
4390,6131.0,Centennial,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,28.0,Flavored Whisky & Liqueurs,CA,,,,,
4391,6134.0,Amador,,,48.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,130.0,Flavored Whisky & Liqueurs,CA,,,,,
4392,6135.0,Cinnamon Mist,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,10.0,Flavored Whisky & Liqueurs,CA,,,,,
4393,6136.0,Maple Mist,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,10.0,Flavored Whisky & Liqueurs,CA,,,,,
4394,6142.0,Canadian Club,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,15.0,Flavored Whisky & Liqueurs,CA,,,,,
4395,6143.0,Spicebox,,,33.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,17.0,Flavored Whisky & Liqueurs,CA,,,,,
4396,6144.0,Spicebox,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,20.0,Flavored Whisky & Liqueurs,CA,,,,,
4397,6145.0,Catch Fire,,,30.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,12.0,Flavored Whisky & Liqueurs,CA,,,,,
4398,6154.0,Crown Royal,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,75.0,Canadian,CA,,,,,
4399,6155.0,Forty Creek,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,70.0,Canadian,CA,,,,,
4400,6156.0,Forty Creek,,22 year old,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,168.0,Canadian,CA,,,,,
4401,6157.0,Canadian Club,,40 year old,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,199.0,Canadian,CA,,,,,
4402,6158.0,Canadian Club,,41 year old,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,300.0,Canadian,CA,,,,,
4403,6159.0,Crown Royal,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,100.0,Canadian,CA,,,,,
4404,6160.0,Crown Royal,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,40.0,Canadian,CA,,,,,
4405,6161.0,Crown Royal,,13 year old,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,60.0,Canadian,CA,,,,,
4406,6162.0,Masterson,,10 year old,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,89.0,Canadian,CA,,,,,
4407,6163.0,J.P. Wiser,,35 year old,50.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,165.0,Canadian,CA,,,,,
4408,6164.0,Mister Sam Tribute,,,66.90%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,250.0,Canadian,CA,,,,,
4409,6165.0,Crown Royal,,,40.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,60.0,Canadian,CA,,,,,
4410,6167.0,Lot No. 40,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,40.0,Canadian,CA,,,,,
4411,6168.0,Lot No. 40,,12 year old,53.10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,60.0,Canadian,CA,,,,,
4412,6170.0,Forty Creek,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,70.0,Canadian,CA,,,,,
4413,6171.0,Forty Creek,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,50.0,Canadian,CA,,,,,
4414,6172.0,Forty Creek,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,75.0,Canadian,CA,,,,,
4415,6173.0,Canadian Club,,30 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,175.0,Canadian,CA,,,,,
4416,6174.0,Caribou Crossing,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,50.0,Canadian,CA,,,,,
4417,6175.0,Masterson,,10 year old,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,89.0,Canadian,CA,,,,,
4418,6176.0,Gibson,,18 year old,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,75.0,Canadian,CA,,,,,
4419,6177.0,Lot No. 40,,11 year old,58.40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,75.0,Canadian,CA,,,,,
4420,6178.0,Gooderham & Worts,,,49.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,75.0,Canadian,CA,,,,,
4421,6181.0,JP Wiser,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,50.0,Canadian,CA,,,,,
4422,6182.0,Crown Royal,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,45.0,Canadian,CA,,,,,
4423,6183.0,Crown Royal,,13 year old,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,60.0,Canadian,CA,,,,,
4424,6185.0,Forty Creek,,,43.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,75.0,Canadian,CA,,,,,
4425,6187.0,WhistlePig,,14 year old,60.30%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,300.0,Canadian,CA,,,,,
4426,6188.0,Alberta Premium,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,30.0,Canadian,CA,,,,,
4427,6189.0,Canadian Rockies,,21 year old,46.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,53.0,Canadian,CA,,,,,
4428,6190.0,Pike Creek,,21 year old,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,75.0,Canadian,CA,,,,,
4429,6191.0,Stalk & Barrel,,,60.20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,95.0,Canadian,CA,,,,,
4430,6192.0,Orphan Barrel,,25 year old,41.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,150.0,Canadian,CA,,,,,
4431,6193.0,Lock Stock & Barrel,,16 year old,53.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,150.0,Canadian,CA,,,,,
4432,6194.0,J.P. Wiser,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,20.0,Canadian,CA,,,,,
4433,6195.0,JP Wiser,,,43.40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,40.0,Canadian,CA,,,,,
4434,6196.0,Wayne Gretzky,,,49.50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,80.0,Canadian,CA,,,,,
4435,6197.0,Crown Royal,,,40.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,130.0,Canadian,CA,,,,,
4436,6198.0,Crown Royal,,,45.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,26.0,Canadian,CA,,,,,
